ensemble_type,data_type,bert_architecture,fusion_mode,Meta Model Name,Meta Model ID,Model Artifact,Model Source,Evaluation Status,Evaluation Error,saved_at,Split,Accuracy,Precision,Recall,F1,ROC_AUC,Inference Time (s),Avg Time / URL (s),Num Samples,Train Accuracy,Train CV Accuracy,Train CV Std,Train Precision,Train Recall,Train F1-Score,Train Time (s),Train Inference Time (s),Train Saved_at,Training dataset name,Train ROC-AUC,Train Num samples in dataset,Train Note,Ablation Group,Ablation Name,Ablation Mode,Parent Feature Dataset,Feature Set Description
n/a,new_data,bert_cv3_f3_h512_l8_a8,stacking_4signal,Gradient Boosting,meta_model_4sig_intrinsic_only_gb,data\ml_models\ablation\meta_model_4sig_intrinsic_only_gb\meta_model.pkl,ablation,success,,2026-06-03 19:57:47,Validation,0.7361111111111112,0.7659574468085106,0.8181818181818182,0.7912087912087912,0.804,0.118,0.00164,72,0.8306141535903564,0.8306133326133326,0.005892627308379056,0.820378636293674,0.9200759537372691,0.8673718470301057,5.943,0.012,2026-06-03 18:35:47,data/results/stacker_training_features_4signal.csv,0.8890887264227693,9623,,4sig,intrinsic_only,strict,data/results/stacker_training_features_4signal.csv,"Compact four-signal feature dataset derived from ensemble signals. Ablation 'intrinsic_only' uses: bert_score, cb_score."
n/a,new_data,bert_cv3_f3_h512_l8_a8,stacking_4signal,Logistic Regression,meta_model_4sig_intrinsic_only_lr,data\ml_models\ablation\meta_model_4sig_intrinsic_only_lr\meta_model.pkl,ablation,success,,2026-06-03 19:57:47,Validation,0.6111111111111112,0.6333333333333333,0.8636363636363636,0.7307692307692307,0.502,0.105,0.00146,72,0.5813155980463472,0.5813152253152254,0.0024637745424263223,0.6100848726909636,0.8437769722078371,0.7081492212966316,0.232,0.003,2026-06-03 18:34:34,data/results/stacker_training_features_4signal.csv,0.4571723593659224,9623,,4sig,intrinsic_only,strict,data/results/stacker_training_features_4signal.csv,"Compact four-signal feature dataset derived from ensemble signals. Ablation 'intrinsic_only' uses: bert_score, cb_score."
n/a,new_data,bert_cv3_f3_h512_l8_a8,stacking_4signal,Gradient Boosting,meta_model_4sig_intrinsic_only_gb,data\ml_models\ablation\meta_model_4sig_intrinsic_only_gb\meta_model.pkl,ablation,success,,2026-06-03 20:14:32,Test,0.7777777777777778,0.7755102040816326,0.8837209302325582,0.8260869565217391,0.8962,0.16,0.00223,72,0.8306141535903564,0.8306133326133326,0.005892627308379056,0.820378636293674,0.9200759537372691,0.8673718470301057,5.943,0.012,2026-06-03 18:35:47,data/results/stacker_training_features_4signal.csv,0.8890887264227693,9623,,4sig,intrinsic_only,strict,data/results/stacker_training_features_4signal.csv,"Compact four-signal feature dataset derived from ensemble signals. Ablation 'intrinsic_only' uses: bert_score, cb_score."
n/a,new_data,bert_cv3_f3_h512_l8_a8,stacking_4signal,Logistic Regression,meta_model_4sig_intrinsic_only_lr,data\ml_models\ablation\meta_model_4sig_intrinsic_only_lr\meta_model.pkl,ablation,success,,2026-06-03 20:14:32,Test,0.5416666666666666,0.5806451612903226,0.8372093023255814,0.6857142857142857,0.3424,0.107,0.00149,72,0.5813155980463472,0.5813152253152254,0.0024637745424263223,0.6100848726909636,0.8437769722078371,0.7081492212966316,0.232,0.003,2026-06-03 18:34:34,data/results/stacker_training_features_4signal.csv,0.4571723593659224,9623,,4sig,intrinsic_only,strict,data/results/stacker_training_features_4signal.csv,"Compact four-signal feature dataset derived from ensemble signals. Ablation 'intrinsic_only' uses: bert_score, cb_score."
